2013-09-09,85171800.0,85171800.0
2013-09-06,89881400.0,89881400.0
2013-09-05,59091900.0,59091900.0
2013-09-04,86258200.0,86258200.0
2013-09-03,82982200.0,82982200.0
2013-08-30,68074300.0,68074300.0
2013-08-29,59914400.0,59914400.0
2013-08-28,76902000.0,76902000.0
2013-08-27,106047200.0,106047200.0
2013-08-26,82741400.0,82741400.0
2013-08-23,55682900.0,55682900.0
2013-08-22,61051900.0,61051900.0
2013-08-21,83969900.0,83969900.0
2013-08-20,89672100.0,89672100.0
2013-08-19,127629600.0,127629600.0
2013-08-16,90576500.0,90576500.0
2013-08-15,122573500.0,122573500.0
2013-08-14,189093100.0,189093100.0
2013-08-13,220485300.0,220485300.0
2013-08-12,91108500.0,91108500.0
2013-08-09,66716300.0,66716300.0
2013-08-08,63944300.0,63944300.0
2013-08-07,74714500.0,74714500.0
2013-08-06,83714400.0,83714400.0
2013-08-05,79713900.0,79713900.0
2013-08-02,68695900.0,68695900.0
2013-08-01,51562700.0,51562700.0
2013-07-31,80739400.0,80739400.0
2013-07-30,77355600.0,77355600.0
2013-07-29,62014400.0,62014400.0
2013-07-26,50038100.0,50038100.0
2013-07-25,57373400.0,57373400.0
2013-07-24,147984200.0,147984200.0
2013-07-23,92348900.0,92348900.0
2013-07-22,51949100.0,51949100.0
2013-07-19,67180400.0,67180400.0
2013-07-18,54719700.0,54719700.0
2013-07-17,49747600.0,49747600.0
2013-07-16,54134500.0,54134500.0
2013-07-15,60479300.0,60479300.0
2013-07-12,69890800.0,69890800.0
2013-07-11,81573100.0,81573100.0
2013-07-10,70351400.0,70351400.0
2013-07-09,88146100.0,88146100.0
2013-07-08,74534600.0,74534600.0
2013-07-05,68506200.0,68506200.0
2013-07-03,60232200.0,60232200.0
2013-07-02,117466300.0,117466300.0
2013-07-01,97763400.0,97763400.0
2013-06-28,144629100.0,144629100.0
2013-06-27,84311500.0,84311500.0
2013-06-26,91931000.0,91931000.0
2013-06-25,78540700.0,78540700.0
2013-06-24,120186500.0,120186500.0
2013-06-21,120279600.0,120279600.0
2013-06-20,89327700.0,89327700.0
2013-06-19,77735000.0,77735000.0
2013-06-18,48756400.0,48756400.0
2013-06-17,64853600.0,64853600.0
2013-06-14,67966500.0,67966500.0
2013-06-13,71458100.0,71458100.0
2013-06-12,66306800.0,66306800.0
2013-06-11,71528100.0,71528100.0
2013-06-10,112538300.0,112538300.0
2013-06-07,101133900.0,101133900.0
2013-06-06,104233500.0,104233500.0
2013-06-05,72647400.0,72647400.0
2013-06-04,73182200.0,73182200.0
2013-06-03,93088100.0,93088100.0
2013-05-31,96075700.0,96075700.0
2013-05-30,88379900.0,88379900.0
2013-05-29,82644100.0,82644100.0
2013-05-28,96536300.0,96536300.0
2013-05-24,69041700.0,69041700.0
2013-05-23,88255300.0,88255300.0
2013-05-22,110759600.0,110759600.0
2013-05-21,114005500.0,114005500.0
2013-05-20,112894600.0,112894600.0
2013-05-17,106976100.0,106976100.0
2013-05-16,150801000.0,150801000.0
2013-05-15,185403400.0,185403400.0
2013-05-14,111779500.0,111779500.0
2013-05-13,79237200.0,79237200.0
2013-05-10,83713000.0,83713000.0
2013-05-09,99621900.0,99621900.0
2013-05-08,118149500.0,118149500.0
2013-05-07,120938300.0,120938300.0
2013-05-06,124160400.0,124160400.0
2013-05-03,90325200.0,90325200.0
2013-05-02,105457100.0,105457100.0
2013-05-01,126727300.0,126727300.0
2013-04-30,172884600.0,172884600.0
2013-04-29,160081600.0,160081600.0
2013-04-26,191024400.0,191024400.0
2013-04-25,96209400.0,96209400.0
2013-04-24,242412800.0,242412800.0
2013-04-23,166059600.0,166059600.0
2013-04-22,107480100.0,107480100.0
2013-04-19,152318600.0,152318600.0
2013-04-18,166574800.0,166574800.0
2014-10-06,37051200.0,37051200.0
2014-10-03,43469600.0,43469600.0
2014-10-02,47757800.0,47757800.0
2014-10-01,51491300.0,51491300.0
2014-09-30,55264100.0,55264100.0
2014-09-29,49766300.0,49766300.0
2014-09-26,62370500.0,62370500.0
2014-09-25,100092000.0,100092000.0
2014-09-24,60171800.0,60171800.0
2014-09-23,63402200.0,63402200.0
2014-09-22,52788400.0,52788400.0
2014-09-19,70902400.0,70902400.0
2014-09-18,37299400.0,37299400.0
2014-09-17,60926500.0,60926500.0
2014-09-16,66908100.0,66908100.0
2014-09-15,61316500.0,61316500.0
2014-09-12,64096900.0,64096900.0
2014-09-11,62353100.0,62353100.0
2014-09-10,100869600.0,100869600.0
2014-09-09,189846300.0,189846300.0
2014-09-08,46356700.0,46356700.0
2014-09-05,58457000.0,58457000.0
2014-09-04,85718000.0,85718000.0
2014-09-03,125421000.0,125421000.0
2014-09-02,53564000.0,53564000.0
2014-08-29,44595000.0,44595000.0
2014-08-28,68460000.0,68460000.0
2014-08-27,52369000.0,52369000.0
2014-08-26,33152000.0,33152000.0
2014-08-25,40270000.0,40270000.0
2014-08-22,44184000.0,44184000.0
2014-08-21,33478000.0,33478000.0
2014-08-20,52699000.0,52699000.0
2014-08-19,69399000.0,69399000.0
2014-08-18,47572000.0,47572000.0
2014-08-15,48951000.0,48951000.0
2014-08-14,28116000.0,28116000.0
2014-08-13,31916000.0,31916000.0
2014-08-12,33795000.0,33795000.0
2014-08-11,36585000.0,36585000.0
2014-08-08,41865000.0,41865000.0
2014-08-07,46711000.0,46711000.0
2014-08-06,38558000.0,38558000.0
2014-08-05,55933000.0,55933000.0
2014-08-04,39958000.0,39958000.0
2014-08-01,48511000.0,48511000.0
2014-07-31,56843000.0,56843000.0
2014-07-30,33010000.0,33010000.0
2014-07-29,43143000.0,43143000.0
2014-07-28,55318000.0,55318000.0
2014-07-25,43469000.0,43469000.0
2014-07-24,45729000.0,45729000.0
2014-07-23,92918000.0,92918000.0
2014-07-22,55197000.0,55197000.0
2014-07-21,39079000.0,39079000.0
2014-07-18,49988000.0,49988000.0
2014-07-17,57298000.0,57298000.0
2014-07-16,53502000.0,53502000.0
2014-07-15,45477900.0,45477900.0
2014-07-14,42810000.0,42810000.0
2014-07-11,34018000.0,34018000.0
2014-07-10,39686000.0,39686000.0
2014-07-09,36436000.0,36436000.0
2014-07-08,65222000.0,65222000.0
2014-07-07,56468000.0,56468000.0
2014-07-03,22891800.0,22891800.0
2014-07-02,28465000.0,28465000.0
2014-07-01,38223000.0,38223000.0
2014-06-30,49589000.0,49589000.0
2014-06-27,64029000.0,64029000.0
2014-06-26,32629000.0,32629000.0
2014-06-25,36869000.0,36869000.0
2014-06-24,39036000.0,39036000.0
2014-06-23,43694000.0,43694000.0
2014-06-20,100898000.0,100898000.0
2014-06-19,35528000.0,35528000.0
2014-06-18,33514000.0,33514000.0
2014-06-17,29726000.0,29726000.0
2014-06-16,35561000.0,35561000.0
2014-06-13,54525000.0,54525000.0
2014-06-12,54749000.0,54749000.0
2014-06-11,45681000.0,45681000.0
2014-06-10,62777000.0,62777000.0
2014-06-09,75415000.0,75415000.0
2014-06-06,87484600.0,87484600.0
2014-06-05,75951400.0,75951400.0
2014-06-04,83870500.0,83870500.0
2014-06-03,73177300.0,73177300.0
2014-06-02,92337700.0,92337700.0
2014-05-30,141005200.0,141005200.0
2014-05-29,94118500.0,94118500.0
2014-05-28,78870400.0,78870400.0
2014-05-27,87216500.0,87216500.0
2014-05-23,58052400.0,58052400.0
2014-05-22,50190000.0,50190000.0
2014-05-21,49214900.0,49214900.0
2014-05-20,58709000.0,58709000.0
2014-05-19,79438800.0,79438800.0
2014-05-16,69064100.0,69064100.0
2014-05-15,57711500.0,57711500.0
2014-05-14,41601000.0,41601000.0
2014-05-13,39934300.0,39934300.0
2014-05-12,53302200.0,53302200.0
2014-05-09,72899400.0,72899400.0
2014-05-08,57574300.0,57574300.0
2014-05-07,70716100.0,70716100.0
2014-05-06,93641100.0,93641100.0
2014-05-05,71766800.0,71766800.0
2014-05-02,47878600.0,47878600.0
2014-05-01,61012000.0,61012000.0
2014-04-30,114160200.0,114160200.0
2014-04-29,84344400.0,84344400.0
2014-04-28,167371400.0,167371400.0
2014-04-25,97568800.0,97568800.0
2014-04-24,189977900.0,189977900.0
2014-04-23,98735000.0,98735000.0
2014-04-22,50640800.0,50640800.0
2014-04-21,45637200.0,45637200.0
2014-04-17,71083600.0,71083600.0
2014-04-16,53691400.0,53691400.0
2014-04-15,66622500.0,66622500.0
2014-04-14,51418500.0,51418500.0
2014-04-11,67929400.0,67929400.0
2014-04-10,59913000.0,59913000.0
2014-04-09,51542400.0,51542400.0
2014-04-08,60972100.0,60972100.0
2014-04-07,72462600.0,72462600.0
2014-04-04,68812800.0,68812800.0
2014-04-03,40586000.0,40586000.0
2014-04-02,45105200.0,45105200.0
2014-04-01,50190000.0,50190000.0
2014-03-31,42167300.0,42167300.0
2014-03-28,50141000.0,50141000.0
2014-03-27,55507900.0,55507900.0
2014-03-26,74942000.0,74942000.0
2014-03-25,70573300.0,70573300.0
2014-03-24,88925200.0,88925200.0
2014-03-21,93511600.0,93511600.0
2014-03-20,52099600.0,52099600.0
2014-03-19,56189000.0,56189000.0
2014-03-18,52411800.0,52411800.0
2014-03-17,49886200.0,49886200.0
2014-03-14,59299800.0,59299800.0
2014-03-13,64435700.0,64435700.0
2014-03-12,49831600.0,49831600.0
2014-03-11,69806100.0,69806100.0
2014-03-10,44646000.0,44646000.0
2014-03-07,55182400.0,55182400.0
2014-03-06,46372200.0,46372200.0
2014-03-05,50015700.0,50015700.0
2014-03-04,64785000.0,64785000.0
2014-03-03,59695300.0,59695300.0
2014-02-28,92992200.0,92992200.0
2014-02-27,75470500.0,75470500.0
2014-02-26,69054300.0,69054300.0
2014-02-25,57988000.0,57988000.0
2014-02-24,72227400.0,72227400.0
2014-02-21,69696200.0,69696200.0
2014-02-20,76464500.0,76464500.0
2014-02-19,78442000.0,78442000.0
2014-02-18,65062900.0,65062900.0
2014-02-14,68231100.0,68231100.0
2014-02-13,76849500.0,76849500.0
2014-02-12,77025200.0,77025200.0
2014-02-11,70564200.0,70564200.0
2014-02-10,86389800.0,86389800.0
2014-02-07,92570100.0,92570100.0
2014-02-06,64441300.0,64441300.0
2014-02-05,82086200.0,82086200.0
2014-02-04,94170300.0,94170300.0
2014-02-03,100366000.0,100366000.0
2014-01-31,116199300.0,116199300.0
2014-01-30,169625400.0,169625400.0
2014-01-29,125702500.0,125702500.0
2014-01-28,266380800.0,266380800.0
2014-01-27,138719700.0,138719700.0
2014-01-24,107338700.0,107338700.0
2014-01-23,100809800.0,100809800.0
2014-01-22,94996300.0,94996300.0
2014-01-21,82131700.0,82131700.0
2014-01-17,106684900.0,106684900.0
2014-01-16,57319500.0,57319500.0
2014-01-15,97909700.0,97909700.0
2014-01-14,83140400.0,83140400.0
2014-01-13,94623200.0,94623200.0
2014-01-10,76244000.0,76244000.0
2014-01-09,69787200.0,69787200.0
2014-01-08,64632400.0,64632400.0
2014-01-07,79302300.0,79302300.0
2014-01-06,103152700.0,103152700.0
2014-01-03,98116900.0,98116900.0
2014-01-02,58671200.0,58671200.0
2013-12-31,55771100.0,55771100.0
2013-12-30,63407400.0,63407400.0
2013-12-27,56471100.0,56471100.0
2013-12-26,51002000.0,51002000.0
2013-12-24,41888700.0,41888700.0
2013-12-23,125326600.0,125326600.0
2013-12-20,109103400.0,109103400.0
2013-12-19,80077200.0,80077200.0
2013-12-18,141465800.0,141465800.0
2013-12-17,57475600.0,57475600.0
2013-12-16,70648200.0,70648200.0
2013-12-13,83205500.0,83205500.0
2013-12-12,65572500.0,65572500.0
2013-12-11,89929700.0,89929700.0
2013-12-10,69567400.0,69567400.0
2013-12-09,80123400.0,80123400.0
2013-12-06,86088100.0,86088100.0
2013-12-05,111895000.0,111895000.0
2013-12-04,94452400.0,94452400.0
2013-12-03,112742000.0,112742000.0
2013-12-02,118136200.0,118136200.0
2013-11-29,79531900.0,79531900.0
2013-11-27,90862100.0,90862100.0
2013-11-26,100345700.0,100345700.0
2013-11-25,57327900.0,57327900.0
2013-11-22,55931400.0,55931400.0
2013-11-21,65506700.0,65506700.0
2013-11-20,48479200.0,48479200.0
2013-11-19,52234700.0,52234700.0
2013-11-18,61236000.0,61236000.0
2013-11-15,79480100.0,79480100.0
2013-11-14,70604800.0,70604800.0
2013-11-13,49305200.0,49305200.0
2013-11-12,51069200.0,51069200.0
2013-11-11,56863100.0,56863100.0
